timesheet_id,employee_id,project_id,date,hours,type
TS02931,EMP001,PRJ006,01.07.2024,1.1,billable
TS02932,EMP006,PRJ024,2024-08-08,3.9,billable
TS02933,EMP008,PRJ030,07/01/2025,2.7,billable
TS02934,EMP023,PRJ004,12/09/2024,5.3,
TS02935,EMP010,PRJ016,21.01.2025,3.2,internal
TS02936,EMP008,PRJ028,18.09.2024,4.5,billable
TS02937,EMP025,PRJ018,26/11/2025,1.1,billable
TS02938,EMP017,PRJ035,30.05.2024,1.8,internal
TS02939,EMP017,PRJ024,2024-10-10,7.6,billable
TS02940,EMP008,PRJ028,09.02.2024,3.7,internal
TS02941,EMP014,PRJ019,22/08/2025,1.5,billable
TS02942,EMP022,PRJ012,2024-05-20,6.2,internal
TS02943,EMP006,PRJ027,31/07/2025,5.3,billable
TS02944,EMP019,PRJ027,02.07.2024,2.3,billable
TS02945,EMP020,PRJ010,25.08.2025,7.4,billable
TS02946,EMP025,PRJ031,13/02/2025,4.9,billable
TS02947,EMP025,PRJ028,15.01.2024,3.1,billable
TS02948,EMP009,PRJ016,09.04.2024,3.3,billable
TS02949,EMP003,PRJ010,2024-05-09,3.8,billable
TS02950,EMP022,PRJ030,12.02.2025,2.0,billable
TS02951,EMP010,PRJ015,06.02.2024,7.1,billable
TS02952,EMP001,PRJ014,2025-06-12,6.7,billable
TS02953,EMP016,PRJ009,05.02.2024,5.1,billable
TS02954,EMP010,PRJ011,2025-11-14,7.6,billable
TS02955,EMP021,PRJ010,2024-02-26,4.6,billable
TS02956,EMP014,PRJ028,15/09/2025,7.6,billable
TS02957,EMP005,PRJ035,06/02/2024,5.5,internal
TS02958,EMP003,PRJ031,2025-11-05,3.6,billable
TS02959,EMP004,PRJ034,2025-03-18,5.0,internal
TS02960,EMP024,PRJ019,09/01/2024,3.2,internal
TS02961,EMP006,PRJ021,20/08/2024,7.8,billable
TS02962,EMP013,PRJ007,2024-01-16,1.4,billable
TS02963,EMP012,PRJ004,19.08.2024,3.9,internal
TS02964,EMP023,PRJ022,30.09.2025,6.2,billable
TS02965,EMP016,PRJ013,05.08.2024,4.2,billable
TS02966,EMP010,PRJ018,04/04/2025,3.0,billable
TS02967,EMP024,PRJ035,03/03/2025,7.1,internal
TS02968,EMP001,PRJ031,27.02.2025,3.2,internal
TS02969,EMP002,PRJ023,01.04.2024,4.4,billable
TS02970,EMP012,PRJ006,01/10/2024,3.5,billable
TS02971,EMP018,PRJ023,05.06.2025,1.0,billable
TS02972,EMP004,PRJ021,07.04.2025,2.8,billable
TS02973,EMP020,PRJ008,11/02/2025,1.3,
TS02974,EMP019,PRJ016,15/01/2024,6.0,billable
TS02975,EMP001,PRJ016,2025-09-10,7.5,billable
TS02976,EMP001,PRJ014,25.08.2025,3.7,internal
TS02977,EMP012,PRJ035,21.07.2025,3.8,internal
TS02978,EMP022,PRJ029,30/06/2025,4.8,billable
TS02979,EMP003,PRJ025,2024-10-16,5.8,billable
TS02980,EMP011,PRJ027,15.05.2024,2.4,internal
TS02981,EMP001,PRJ033,03/06/2025,7.3,internal
TS02982,EMP020,PRJ031,13.02.2024,5.2,billable
TS02983,EMP020,PRJ006,07.07.2025,6.9,internal
TS02984,EMP008,PRJ006,2024-04-04,2.4,internal
TS02985,EMP004,PRJ022,2025-07-04,2.9,billable
TS02986,EMP008,PRJ012,04/11/2025,1.8,billable
TS02987,EMP022,PRJ011,30/05/2024,1.1,billable
TS02988,EMP009,PRJ024,29.12.2025,2.9,billable
TS02989,EMP018,PRJ009,2025-10-17,7.3,billable
TS02990,EMP020,PRJ022,06/09/2024,5.0,billable
TS02991,EMP005,PRJ027,03.07.2024,,billable
TS02992,EMP008,PRJ001,21.05.2024,6.2,billable
TS02993,EMP016,PRJ029,09/01/2024,2.5,billable
TS02994,EMP002,PRJ026,30/08/2024,1.3,billable
TS02995,EMP005,PRJ034,20/10/2025,1.6,billable
TS02996,EMP019,PRJ008,12.01.2024,7.0,billable
TS02997,EMP024,PRJ016,2025-10-16,1.2,billable
TS02998,EMP023,PRJ013,16.04.2025,6.3,billable
TS02999,EMP004,PRJ012,05.02.2025,1.3,billable
TS03000,EMP015,PRJ023,19/05/2025,7.5,billable
TS03001,EMP019,PRJ009,14.02.2024,3.2,billable
TS03002,EMP011,PRJ015,10.06.2025,1.6,billable
TS03003,EMP020,PRJ025,24/12/2024,5.4,billable
TS03004,EMP025,PRJ022,2025-02-11,7.9,billable
TS03005,EMP005,PRJ008,20.05.2025,5.3,billable
TS03006,EMP014,PRJ007,06/03/2025,6.9,billable
TS03007,EMP015,PRJ010,2025-03-07,7.3,billable
TS03008,EMP003,PRJ024,2025-06-02,3.6,billable
TS03009,EMP008,PRJ006,11/03/2025,4.5,billable
TS03010,EMP019,PRJ004,2025-01-17,1.9,billable
TS03011,EMP010,PRJ029,05/08/2025,2.9,billable
TS03012,EMP004,PRJ021,12.12.2025,7.6,internal
TS03013,EMP004,PRJ006,20.10.2025,7.5,billable
TS03014,EMP010,PRJ026,2025-08-19,2.5,billable
TS03015,EMP011,PRJ032,27/09/2024,,billable
TS03016,EMP022,PRJ030,20.02.2024,6.4,internal
TS03017,EMP024,PRJ006,09.07.2025,2.9,internal
TS03018,EMP001,PRJ024,2025-03-18,4.4,billable
TS03019,EMP016,PRJ014,01/12/2025,1.9,billable
TS03020,EMP018,PRJ009,25/11/2024,2.7,billable
TS03021,EMP015,PRJ025,24/09/2025,7.0,billable
TS03022,EMP008,PRJ011,19.08.2024,6.0,internal
TS03023,EMP022,PRJ012,2024-01-23,5.0,billable
TS03024,EMP008,PRJ012,12/06/2025,3.0,billable
TS03025,EMP019,PRJ034,03.06.2024,7.2,billable
TS03026,EMP003,PRJ022,02/10/2024,5.8,billable
TS03027,EMP011,PRJ028,2025-08-05,5.8,billable
TS03028,EMP001,PRJ001,2025-02-06,6.5,internal
TS03029,EMP025,PRJ028,2025-10-02,6.1,billable
TS03030,EMP007,PRJ014,18.03.2024,3.9,billable
TS03031,EMP013,PRJ020,2025-05-06,1.2,internal
TS03032,EMP008,PRJ025,05.02.2024,3.3,billable
TS03033,EMP021,PRJ019,27/03/2024,6.1,billable
TS03034,EMP002,PRJ009,22/05/2025,2.9,billable
TS03035,EMP017,PRJ011,14.03.2025,4.2,billable
TS03036,EMP014,PRJ011,15/01/2024,6.9,billable
TS03037,EMP012,PRJ026,25/09/2024,7.6,billable
TS03038,EMP020,PRJ032,2025-10-23,5.1,billable
TS03039,EMP019,PRJ032,11.08.2025,6.9,billable
TS03040,EMP023,PRJ033,13/03/2025,1.2,billable
TS03041,EMP010,PRJ014,28/05/2024,6.8,internal
TS03042,EMP024,PRJ015,2025-08-27,2.8,billable
TS03043,EMP019,PRJ035,2025-10-28,1.5,internal
TS03044,EMP011,PRJ015,2024-09-16,1.1,billable
TS03045,EMP023,PRJ011,20.05.2024,7.4,internal
TS03046,EMP016,PRJ020,2024-06-25,6.8,internal
TS03047,EMP024,PRJ033,15.12.2025,4.4,internal
TS03048,EMP005,PRJ014,08/04/2025,4.7,billable
TS03049,EMP010,PRJ005,2025-02-03,4.7,billable
TS03050,EMP024,PRJ017,12/08/2025,5.5,billable
TS03051,EMP018,PRJ018,04.02.2025,1.2,billable
TS03052,EMP009,PRJ025,2024-07-16,7.2,billable
TS03053,EMP015,PRJ010,25.07.2024,3.8,billable
TS03054,EMP014,PRJ006,28/01/2025,3.8,billable
TS03055,EMP024,PRJ029,01/12/2025,4.5,internal
TS03056,EMP013,PRJ021,03/12/2024,6.3,billable
TS03057,EMP006,PRJ017,2025-04-28,4.0,billable
TS03058,EMP017,PRJ027,2025-06-27,7.0,billable
TS03059,EMP012,PRJ017,28/11/2024,1.7,billable
TS03060,EMP025,PRJ033,2025-08-25,5.3,internal
TS03061,EMP007,PRJ013,25/06/2025,3.8,
TS03062,EMP011,PRJ031,2024-02-12,6.1,billable
TS03063,EMP020,PRJ020,01.10.2024,2.1,billable
TS03064,EMP023,PRJ022,2024-02-19,4.8,billable
TS03065,EMP009,PRJ005,05.08.2024,2.9,billable
TS03066,EMP020,PRJ031,02.09.2025,4.4,internal
TS03067,EMP009,PRJ022,05/06/2024,4.9,billable
TS03068,EMP001,PRJ020,21/11/2024,7.4,billable
TS03069,EMP023,PRJ032,2024-11-04,7.9,internal
TS03070,EMP021,PRJ015,11/08/2025,2.8,billable
TS03071,EMP018,PRJ003,2024-05-23,5.6,billable
TS03072,EMP005,PRJ003,26.08.2024,7.8,billable
TS03073,EMP011,PRJ034,14/10/2024,5.3,internal
TS03074,EMP002,PRJ015,08/04/2024,4.9,billable
TS03075,EMP015,PRJ024,16.09.2025,3.6,internal
TS03076,EMP014,PRJ018,2025-12-04,4.7,billable
TS03077,EMP005,PRJ021,20.10.2025,4.6,billable
TS03078,EMP019,PRJ027,2024-06-11,2.7,internal
TS03079,EMP024,PRJ024,15/07/2025,3.6,billable
TS03080,EMP016,PRJ019,12/06/2025,,internal
TS03081,EMP013,PRJ012,27.08.2025,2.5,internal
TS03082,EMP017,PRJ006,2025-04-24,4.8,billable
TS03083,EMP011,PRJ020,2025-02-28,5.4,billable
TS03084,EMP008,PRJ009,16/04/2025,6.1,billable
TS03085,EMP019,PRJ002,04.06.2024,7.2,billable
TS03086,EMP023,PRJ028,19.11.2024,6.8,internal
TS03087,EMP002,PRJ018,22.04.2025,7.9,billable
TS03088,EMP015,PRJ027,23.05.2025,3.2,billable
TS03089,EMP018,PRJ035,01.10.2025,5.8,internal
TS03090,EMP012,PRJ005,26.11.2024,4.5,billable
TS03091,EMP020,PRJ025,20.06.2024,3.8,billable
TS03092,EMP014,PRJ014,2025-06-23,1.2,billable
TS03093,EMP005,PRJ016,2025-09-01,3.8,billable
TS03094,EMP020,PRJ002,09.10.2025,6.9,billable
TS03095,EMP005,PRJ035,2025-06-19,5.5,internal
TS03096,EMP001,PRJ032,08.01.2024,7.4,billable
TS03097,EMP015,PRJ009,12.08.2024,4.4,billable
TS03098,EMP008,PRJ015,08/10/2024,7.3,billable
TS03099,EMP015,PRJ003,05/09/2024,6.0,billable
TS03100,EMP014,PRJ034,20/08/2024,8.0,billable
TS03101,EMP016,PRJ029,29.08.2024,6.2,internal
TS03102,EMP011,PRJ022,16/12/2024,5.4,billable
TS03103,EMP012,PRJ009,21.10.2025,1.7,billable
TS03104,EMP017,PRJ018,30/12/2025,6.8,billable
TS03105,EMP007,PRJ007,19/03/2024,3.2,billable
TS03106,EMP023,PRJ007,05/06/2024,7.6,internal
TS03107,EMP018,PRJ029,26.04.2024,3.3,internal
TS03108,EMP019,PRJ029,2025-04-08,5.3,billable
TS03109,EMP025,PRJ018,31/12/2024,4.0,billable
TS03110,EMP010,PRJ002,27/08/2024,6.7,billable
TS03111,EMP003,PRJ028,13/08/2024,7.6,billable
TS03112,EMP022,PRJ014,01/05/2024,3.5,internal
TS03113,EMP020,PRJ010,11/11/2025,4.1,billable
TS03114,EMP007,PRJ003,21.05.2024,5.0,billable
TS03115,EMP010,PRJ011,20/08/2024,2.6,billable
TS03116,EMP003,PRJ023,03.10.2025,6.2,billable
TS03117,EMP015,PRJ014,05/11/2024,3.0,billable
TS03118,EMP024,PRJ008,19.12.2024,6.2,billable
TS03119,EMP021,PRJ032,01.10.2024,6.2,internal
TS03120,EMP001,PRJ022,2024-01-16,7.6,internal
TS03121,EMP019,PRJ005,2025-10-23,6.8,billable
TS03122,EMP009,PRJ031,30.01.2025,5.9,billable
TS03123,EMP023,PRJ032,2025-04-07,3.0,billable
TS03124,EMP005,PRJ035,2025-02-18,3.0,billable
TS03125,EMP001,PRJ010,10.03.2025,7.7,billable
TS03126,EMP019,PRJ025,2025-12-25,6.7,billable
TS03127,EMP004,PRJ025,2025-03-03,3.9,internal
TS03128,EMP013,PRJ016,2024-10-11,2.2,internal
TS03129,EMP005,PRJ009,27.11.2025,5.9,billable
TS03130,EMP007,PRJ029,11/03/2025,4.9,internal
TS03131,EMP004,PRJ031,08.04.2025,5.3,billable
TS03132,EMP004,PRJ018,2024-10-29,1.2,billable
TS03133,EMP015,PRJ020,10/02/2025,7.4,billable
TS03134,EMP002,PRJ008,2025-07-16,3.7,billable
TS03135,EMP019,PRJ023,20/10/2025,3.7,billable
TS03136,EMP021,PRJ012,12/05/2025,5.8,billable
TS03137,EMP002,PRJ002,09.08.2024,7.5,internal
TS03138,EMP024,PRJ022,2024-12-17,1.4,billable
TS03139,EMP009,PRJ019,02/12/2025,2.8,billable
TS03140,EMP018,PRJ015,2025-08-11,1.0,billable
TS03141,EMP012,PRJ018,22/01/2025,6.1,billable
TS03142,EMP007,PRJ010,01.01.2025,1.6,billable
TS03143,EMP019,PRJ021,2024-08-06,1.4,internal
TS03144,EMP010,PRJ016,2025-03-27,4.5,billable
TS03145,EMP017,PRJ024,29.05.2025,1.4,billable
TS03146,EMP003,PRJ020,2024-07-30,5.1,billable
TS03147,EMP018,PRJ027,2024-06-25,5.4,internal
TS03148,EMP018,PRJ030,09.04.2024,1.3,billable
TS03149,EMP005,PRJ022,10.04.2025,,billable
TS03150,EMP014,PRJ013,09/09/2024,7.5,billable
TS03151,EMP024,PRJ013,2024-01-15,3.8,billable
TS03152,EMP014,PRJ022,24.10.2025,5.8,
TS03153,EMP005,PRJ011,2024-10-22,6.2,billable
TS03154,EMP002,PRJ007,18.11.2024,1.5,billable
TS03155,EMP013,PRJ028,2024-09-12,2.4,billable
TS03156,EMP009,PRJ003,02.02.2024,7.9,billable
TS03157,EMP002,PRJ024,21.01.2025,2.0,billable
TS03158,EMP003,PRJ008,2024-07-31,2.8,billable
TS03159,EMP021,PRJ012,2025-01-07,2.3,billable
TS03160,EMP024,PRJ017,09/12/2024,6.8,billable
TS03161,EMP006,PRJ033,13.02.2025,3.1,internal
TS03162,EMP006,PRJ017,20/08/2025,4.6,billable
TS03163,EMP019,PRJ023,10.09.2024,4.1,billable
TS03164,EMP008,PRJ018,10/11/2025,5.0,billable
TS03165,EMP008,PRJ023,18.02.2025,6.8,billable
TS03166,EMP013,PRJ024,06/12/2024,4.9,billable
TS03167,EMP006,PRJ024,09.09.2024,7.1,billable
TS03168,EMP004,PRJ018,2025-04-29,6.5,billable
TS03169,EMP012,PRJ011,22/10/2024,7.1,internal
TS03170,EMP024,PRJ021,13.11.2025,2.6,billable
TS03171,EMP014,PRJ009,13/10/2025,7.2,billable
TS03172,EMP007,PRJ025,2025-05-20,7.5,billable
TS03173,EMP021,PRJ030,2025-10-22,5.9,billable
TS03174,EMP008,PRJ021,04/10/2024,2.5,billable
TS03175,EMP014,PRJ016,2025-11-17,5.0,billable
TS03176,EMP010,PRJ031,27.08.2025,5.5,billable
TS03177,EMP004,PRJ023,2024-08-19,5.7,billable
TS03178,EMP021,PRJ013,2025-12-12,4.2,billable
TS03179,EMP005,PRJ025,2024-03-01,4.3,billable
TS03180,EMP020,PRJ028,2025-05-08,7.7,internal
TS03181,EMP024,PRJ018,2025-08-12,2.5,billable
TS03182,EMP007,PRJ020,28/03/2025,3.8,billable
TS03183,EMP021,PRJ011,03/02/2025,6.9,billable
TS03184,EMP020,PRJ007,16.04.2025,2.0,internal
TS03185,EMP007,PRJ026,2025-08-11,2.8,internal
TS03186,EMP021,PRJ027,22.12.2025,7.4,billable
TS03187,EMP015,PRJ002,2025-02-25,5.8,billable
TS03188,EMP002,PRJ007,04.02.2025,1.8,billable
TS03189,EMP023,PRJ016,2025-08-04,5.2,billable
TS03190,EMP008,PRJ015,07.10.2024,7.8,billable
TS03191,EMP007,PRJ018,30.06.2025,6.6,billable
TS03192,EMP003,PRJ004,2024-03-13,7.1,billable
TS03193,EMP018,PRJ006,16.04.2024,3.8,internal
TS03194,EMP022,PRJ006,2024-01-26,1.3,billable
TS03195,EMP017,PRJ027,03.03.2025,7.5,billable
TS03196,EMP003,PRJ003,2024-09-09,3.0,billable
TS03197,EMP011,PRJ020,2025-07-22,2.8,billable
TS03198,EMP014,PRJ004,2025-12-15,4.3,internal
TS03199,EMP019,PRJ007,2024-07-29,7.4,billable
TS03200,EMP023,PRJ006,22.05.2025,1.8,internal
TS03201,EMP001,PRJ009,2024-11-06,7.3,billable
TS03202,EMP018,PRJ006,23.10.2024,1.6,billable
TS03203,EMP011,PRJ009,13.05.2025,7.5,billable
TS03204,EMP017,PRJ024,2025-05-19,3.7,internal
TS03205,EMP003,PRJ003,2025-10-14,4.5,billable
TS03206,EMP019,PRJ019,24/06/2024,2.7,billable
TS03207,EMP023,PRJ016,2024-03-25,7.4,billable
TS03208,EMP022,PRJ012,03/02/2025,1.5,billable
TS03209,EMP006,PRJ032,15.11.2024,7.3,billable
TS03210,EMP003,PRJ030,20/08/2025,4.8,billable
TS03211,EMP012,PRJ028,03.02.2025,5.2,billable
TS03212,EMP012,PRJ007,28/08/2025,7.9,billable
TS03213,EMP022,PRJ026,01/08/2024,3.6,internal
TS03214,EMP006,PRJ029,15/10/2025,6.1,billable
TS03215,EMP012,PRJ026,2025-01-10,1.2,billable
TS03216,EMP003,PRJ019,2025-10-31,7.4,
TS03217,EMP017,PRJ027,03.07.2024,2.8,internal
TS03218,EMP001,PRJ001,15.10.2025,7.9,billable
TS03219,EMP025,PRJ007,12/05/2025,1.9,billable
TS03220,EMP024,PRJ008,2024-05-06,3.5,internal
TS03221,EMP005,PRJ012,28.06.2024,4.9,billable
TS03222,EMP005,PRJ034,16.07.2024,,billable
TS03223,EMP003,PRJ003,2025-07-21,2.9,billable
TS03224,EMP004,PRJ008,09/09/2024,3.4,billable
TS03225,EMP015,PRJ010,2024-06-17,,billable
TS03226,EMP014,PRJ019,30/04/2024,5.5,internal
TS03227,EMP002,PRJ030,20.06.2025,2.7,
TS03228,EMP010,PRJ007,30/09/2025,3.0,internal
TS03229,EMP011,PRJ009,06.06.2025,6.3,billable
TS03230,EMP014,PRJ030,21.10.2024,6.1,billable
TS03231,EMP017,PRJ015,24/01/2024,3.7,internal
TS03232,EMP023,PRJ002,20.11.2025,8.0,billable
TS03233,EMP004,PRJ015,07/11/2025,5.3,internal
TS03234,EMP008,PRJ026,02/09/2025,5.0,billable
TS03235,EMP016,PRJ024,2025-08-29,5.0,billable
TS03236,EMP019,PRJ001,05.03.2025,5.2,billable
TS03237,EMP005,PRJ034,16/09/2025,6.6,billable
TS03238,EMP011,PRJ027,15/04/2025,2.7,billable
TS03239,EMP003,PRJ026,2024-11-21,2.0,billable
TS03240,EMP010,PRJ004,23.05.2024,3.5,billable
TS03241,EMP013,PRJ011,17/10/2025,5.3,billable
TS03242,EMP016,PRJ012,26.11.2024,6.6,internal
TS03243,EMP024,PRJ010,2024-09-13,2.2,billable
TS03244,EMP015,PRJ009,2024-11-11,1.8,billable
TS03245,EMP004,PRJ021,01.07.2025,3.4,billable
TS03246,EMP016,PRJ025,16/01/2024,2.1,billable
TS03247,EMP007,PRJ015,03.11.2025,2.0,internal
TS03248,EMP008,PRJ006,2024-11-25,5.5,internal
TS03249,EMP009,PRJ002,23.05.2024,5.2,billable
TS03250,EMP006,PRJ007,2025-05-12,3.1,billable
TS03251,EMP003,PRJ027,2025-04-22,4.8,internal
TS03252,EMP006,PRJ026,2025-01-28,5.2,billable
TS03253,EMP012,PRJ003,2024-08-08,1.8,billable
TS03254,EMP025,PRJ023,2024-01-08,2.3,billable
TS03255,EMP019,PRJ016,2025-10-20,2.7,billable
TS03256,EMP020,PRJ004,03.01.2024,1.4,billable
TS03257,EMP004,PRJ025,29.05.2024,2.3,billable
TS03258,EMP016,PRJ005,10.06.2025,6.2,billable
TS03259,EMP019,PRJ010,20/08/2024,1.0,internal
TS03260,EMP005,PRJ015,25/03/2024,7.7,billable
TS03261,EMP025,PRJ005,18.10.2024,3.3,billable
TS03262,EMP001,PRJ008,2025-09-23,3.1,internal
TS03263,EMP004,PRJ006,17/11/2025,4.2,billable
TS03264,EMP012,PRJ012,05/11/2025,4.3,internal
TS03265,EMP019,PRJ011,21/07/2025,1.6,billable
TS03266,EMP022,PRJ005,2025-10-01,1.4,billable
TS03267,EMP021,PRJ029,25.01.2024,3.7,internal
TS03268,EMP005,PRJ010,22/07/2024,5.8,billable
TS03269,EMP005,PRJ025,13.10.2025,4.6,billable
TS03270,EMP016,PRJ006,26/03/2024,3.0,billable
TS03271,EMP024,PRJ016,2025-04-09,6.8,internal
TS03272,EMP023,PRJ010,2024-09-06,5.9,billable
TS03273,EMP022,PRJ033,24/01/2025,3.7,billable
TS03274,EMP009,PRJ007,19.05.2025,5.6,billable
TS03275,EMP003,PRJ022,2024-08-05,7.4,billable
TS03276,EMP001,PRJ025,27/12/2024,2.1,billable
TS03277,EMP008,PRJ024,06/03/2024,6.6,billable
TS03278,EMP008,PRJ032,09/01/2025,5.7,billable
TS03279,EMP009,PRJ034,2025-03-27,4.6,billable
TS03280,EMP019,PRJ019,26/12/2025,3.6,billable
TS03281,EMP001,PRJ027,15/08/2025,1.9,billable
TS03282,EMP004,PRJ010,2025-11-19,1.4,billable
TS03283,EMP023,PRJ032,02/07/2024,5.2,billable
TS03284,EMP019,PRJ014,2024-09-20,5.8,billable
TS03285,EMP010,PRJ028,2025-11-03,3.6,billable
TS03286,EMP016,PRJ030,17.07.2025,7.9,billable
TS03287,EMP010,PRJ023,2025-05-19,6.1,billable
TS03288,EMP010,PRJ004,14.04.2025,1.2,billable
TS03289,EMP015,PRJ010,2024-09-05,2.4,billable
TS03290,EMP023,PRJ018,20/11/2024,1.4,internal
TS03291,EMP001,PRJ026,2024-07-22,3.8,billable
TS03292,EMP017,PRJ028,2024-07-24,1.0,billable
TS03293,EMP001,PRJ004,25/11/2025,4.6,billable
TS03294,EMP025,PRJ035,29/07/2024,2.4,internal
TS03295,EMP013,PRJ002,05.06.2025,2.2,internal
TS03296,EMP024,PRJ006,15/12/2025,2.4,billable
TS03297,EMP010,PRJ028,05/09/2025,1.9,billable
TS03298,EMP023,PRJ004,26.04.2024,7.1,billable
TS03299,EMP019,PRJ014,2025-01-20,1.3,billable
TS03300,EMP010,PRJ026,22.04.2024,4.3,internal
TS03301,EMP021,PRJ004,07.07.2025,7.1,billable
TS03302,EMP025,PRJ003,21/10/2024,2.8,billable
TS03303,EMP012,PRJ026,29.01.2025,7.3,billable
TS03304,EMP017,PRJ007,08/10/2024,4.6,billable
TS03305,EMP002,PRJ013,13/02/2024,5.4,billable
TS03306,EMP010,PRJ029,22.04.2024,4.4,internal
TS03307,EMP020,PRJ003,07.06.2024,7.2,internal
TS03308,EMP017,PRJ014,2025-05-12,5.9,billable
TS03309,EMP014,PRJ034,10/03/2025,1.8,billable
TS03310,EMP012,PRJ034,2024-07-25,5.6,billable
TS03311,EMP011,PRJ002,06/12/2024,7.8,billable
TS03312,EMP018,PRJ005,25.08.2025,3.4,billable
TS03313,EMP012,PRJ016,10.09.2024,5.0,billable
TS03314,EMP013,PRJ010,08/04/2024,4.3,internal
TS03315,EMP022,PRJ022,08/07/2025,6.7,internal
TS03316,EMP007,PRJ001,26/07/2024,1.0,internal
TS03317,EMP015,PRJ012,05.05.2025,6.3,billable
TS03318,EMP011,PRJ005,2025-10-15,3.6,billable
TS03319,EMP017,PRJ024,2024-11-05,4.0,internal
TS03320,EMP007,PRJ001,2025-07-02,7.4,internal
TS03321,EMP021,PRJ030,2024-08-19,4.9,billable
TS03322,EMP016,PRJ030,30/04/2024,1.8,internal
TS03323,EMP024,PRJ031,2025-10-30,4.5,billable
TS03324,EMP015,PRJ006,29.05.2024,1.5,internal
TS03325,EMP010,PRJ019,2025-05-15,2.5,billable
TS03326,EMP023,PRJ029,25.04.2025,1.7,billable
TS03327,EMP022,PRJ031,22/04/2024,3.6,billable
TS03328,EMP025,PRJ030,20.02.2025,3.1,billable
TS03329,EMP008,PRJ013,21.10.2024,6.5,billable
TS03330,EMP010,PRJ009,2025-11-21,3.7,billable
TS03331,EMP023,PRJ012,10/05/2024,6.9,billable
TS03332,EMP001,PRJ030,22.01.2024,3.5,billable
TS03333,EMP004,PRJ022,2025-05-19,6.5,billable
TS03334,EMP024,PRJ007,2024-02-14,1.5,billable
TS03335,EMP002,PRJ009,2025-02-14,3.4,billable
TS03336,EMP011,PRJ030,23/07/2025,7.4,billable
TS03337,EMP007,PRJ023,2025-05-20,7.3,billable
TS03338,EMP019,PRJ006,17.09.2024,3.7,internal
TS03339,EMP021,PRJ025,2024-10-17,5.8,billable
TS03340,EMP016,PRJ009,04.11.2025,3.9,billable
TS03341,EMP011,PRJ017,29/08/2025,7.3,internal
TS03342,EMP002,PRJ003,2025-12-08,7.2,billable
TS03343,EMP002,PRJ006,2024-11-07,5.7,billable
TS03344,EMP018,PRJ022,2024-10-15,2.5,billable
TS03345,EMP024,PRJ004,2025-10-22,5.9,billable
TS03346,EMP021,PRJ014,2025-01-27,5.2,internal
TS03347,EMP002,PRJ004,08.02.2024,5.1,billable
TS03348,EMP015,PRJ034,26/04/2024,6.1,internal
TS03349,EMP002,PRJ012,23/06/2025,5.5,internal
TS03350,EMP011,PRJ035,2025-09-08,6.3,billable
TS03351,EMP009,PRJ015,2025-10-10,4.1,billable
TS03352,EMP018,PRJ002,2025-06-10,6.5,billable
TS03353,EMP003,PRJ023,08.08.2025,3.1,billable
TS03354,EMP001,PRJ023,2024-08-13,1.5,internal
TS03355,EMP018,PRJ014,21.11.2025,6.5,billable
TS03356,EMP020,PRJ029,2025-09-25,4.5,internal
TS03357,EMP024,PRJ020,23/05/2024,5.7,billable
TS03358,EMP012,PRJ002,16/04/2024,3.8,billable
TS03359,EMP016,PRJ031,11.02.2025,7.1,billable
TS03360,EMP014,PRJ016,18.03.2025,4.8,internal
TS03361,EMP021,PRJ026,2025-10-17,2.1,internal
TS03362,EMP014,PRJ028,2025-04-01,4.6,billable
TS03363,EMP015,PRJ026,28/03/2024,7.6,internal
TS03364,EMP021,PRJ035,15.09.2025,1.0,billable
TS03365,EMP018,PRJ007,20/05/2024,3.3,billable
TS03366,EMP020,PRJ032,2025-01-24,3.1,billable
TS03367,EMP024,PRJ035,26.01.2024,3.2,internal
TS03368,EMP025,PRJ029,23/04/2024,7.2,internal
TS03369,EMP019,PRJ005,22/05/2024,5.1,internal
TS03370,EMP003,PRJ035,01/07/2025,4.1,billable
TS03371,EMP021,PRJ024,14/02/2024,1.0,billable
TS03372,EMP006,PRJ034,02/04/2025,4.9,internal
TS03373,EMP021,PRJ015,2025-10-21,1.1,
TS03374,EMP005,PRJ022,10/10/2025,1.1,billable
TS03375,EMP009,PRJ011,08.08.2025,6.3,billable
TS03376,EMP006,PRJ011,2024-08-20,7.0,billable
TS03377,EMP001,PRJ025,21/06/2024,7.2,billable
TS03378,EMP005,PRJ017,25/06/2024,7.3,billable
TS03379,EMP019,PRJ029,07.01.2025,2.7,internal
TS03380,EMP023,PRJ021,21.05.2025,7.2,billable
TS03381,EMP022,PRJ024,21/02/2025,5.7,internal
TS03382,EMP016,PRJ014,07/01/2025,5.5,billable
TS03383,EMP003,PRJ018,24.01.2025,5.6,internal
TS03384,EMP017,PRJ013,2025-11-13,6.2,billable
TS03385,EMP008,PRJ023,2025-11-03,4.8,billable
TS03386,EMP007,PRJ028,2025-02-05,6.8,billable
TS03387,EMP015,PRJ031,08.01.2025,4.7,billable
TS03388,EMP006,PRJ027,16.09.2025,4.9,billable
TS03389,EMP024,PRJ028,2025-09-03,5.8,internal
TS03390,EMP010,PRJ021,04.03.2024,3.5,billable
TS03391,EMP015,PRJ011,2024-01-09,1.4,billable
TS03392,EMP025,PRJ013,2025-08-05,1.3,billable
TS03393,EMP005,PRJ021,03.10.2024,5.4,internal
TS03394,EMP008,PRJ002,05/03/2024,4.0,billable
TS03395,EMP005,PRJ001,2024-11-05,7.9,billable
TS03396,EMP007,PRJ022,20/08/2024,7.2,billable
